target,category,status,rounds,initial_decision,final_decision,contract_form,typecheck_passed,det_status,r0_z3,classification,raw_det_reward,guarded_reward,semantic_guarded_reward,issues,semantic_gate_issues,semantic_review_issues,requires,ensures,contract_code,rationale
core::ptr::cast_mut,memory_pointer,,2,add_spec,skip,none,False,,,,0,0,0,classification:unsafe_or_representation_sensitive;determinism_unsupported_contract_form,,,,,,Any exact expressible contract reduces to the rejected built-in cast equality or an equivalent cast round-trip. Weaker address or nullness properties omit provenance and metadata and do not justify a trusted specification.
core::ptr::copy,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive;no_modeled_observable_output,,,,,,"The memmove-like operation mutates raw destination memory, but the exact signature carries no readable/writable range permissions or byte-state observer."
core::ptr::copy_from,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive;no_modeled_observable_output,,,,,,"Its memmove-like effect requires readable and writable range permissions, alignment, initialization, and destination post-state, none of which are carried by the raw-pointer signature."
core::ptr::copy_from_nonoverlapping,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive;no_modeled_observable_output,,,,,,"A sound contract needs source and destination permissions, initialization, alignment, disjointness, and destination post-state; the exact method signature exposes none of that ghost state."
core::ptr::copy_nonoverlapping,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive;no_modeled_observable_output,,,,,,The source's memcpy-like behavior and safety conditions require memory-range permissions and byte-level post-state unavailable through this raw-pointer-only signature.
core::ptr::copy_to,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive;no_modeled_observable_output,,,,,,"The delegated overlapping copy mutates raw destination memory, but the signature supplies no permissions or observable memory state with which to state its safety conditions and post-state."
core::ptr::copy_to_nonoverlapping,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive;no_modeled_observable_output,,,,,,"Modeling the delegated copy requires readable and writable permissions, disjoint ranges, alignment, initialization, and destination post-state absent from the exact signature."
core::ptr::dangling,memory_pointer,,2,add_spec,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"The documented non-null and alignment guarantees do not determine the raw-pointer result, whose equality is opaque to the ordinary determinism model. Specifying its exact address or provenance would expose representation-sensitive implementation details beyond the stable API guarantee."
core::ptr::dangling_mut,memory_pointer,,2,add_spec,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"The documented non-null and alignment guarantees underdetermine this zero-input raw-pointer result, while raw-pointer equality is opaque to the determinism checker. Fixing the exact address and provenance would expose representation-sensitive implementation details, so no useful ordinary contract is suitable."
core::ptr::drop_in_place,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive;no_modeled_observable_output,,,,,,"Dropping requires consuming initialized-memory ownership and modeling destructor effects, but the exact raw-pointer signature carries no PointsTo permission."
core::ptr::eq,memory_pointer,,2,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,0,0,classification:unsafe_or_representation_sensitive,,,,result <==> (a@.addr == b@.addr && a@.metadata == b@.metadata),"pub assume_specification<T: core::marker::PointeeSized>[ core::ptr::eq::<T> ](
    a: *const T,
    b: *const T,
) -> (result: bool)
    ensures
        result <==> (a@.addr == b@.addr && a@.metadata == b@.metadata),
    opens_invariants none
    no_unwind
;","Although representation-sensitive, this safe function never dereferences its operands, so null and dangling pointers need no restriction. The source's raw-pointer equality compares exactly address and metadata while ignoring provenance, matching vstd's existing raw-pointer view model."
core::ptr::expose_provenance,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"The operation's essential provenance-exposure side effect requires vstd's tracked IsExposed token, which the standard usize-returning signature cannot produce."
core::ptr::from_mut,memory_pointer,,2,add_spec,skip,none,False,,,,0,0,0,classification:unsafe_or_representation_sensitive;determinism_unsupported_contract_form,,,,,,"A useful contract must relate the result's address, provenance, and metadata to the input mutable reference. Existing vstd vocabulary exposes no such reference-to-pointer identity relation or access permission. Non-nullness alone underdetermines the observable result, while generic referent preservation does not typecheck for PointeeSized T."
core::ptr::from_ref,memory_pointer,,2,add_spec,skip,none,False,,,,0,0,0,classification:unsafe_or_representation_sensitive;determinism_unsupported_contract_form,,,,,,"A useful contract must relate the result's identity, provenance, and metadata to the input reference. Existing vstd vocabulary exposes no reference-address relation or permission connecting an ordinary shared reference to a raw pointer. The source-justified non-null property alone underdetermines the observable result and produced only a trivial determinism check."
core::ptr::hash,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"The function mutates generic Hasher state, but current vstd provides no state or write model for arbitrary Hasher implementations."
core::ptr::is_aligned,memory_pointer,,2,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,0,0,classification:unsafe_or_representation_sensitive,,,,result <==> ptr@.addr as nat % align_of::<T>() == 0,"pub assume_specification<T: core::marker::PointeeSized>[
    <*const T>::is_aligned
](ptr: *const T) -> (result: bool)
    where
        T: Sized,
    ensures
        result <==> ptr@.addr as nat % align_of::<T>() == 0,
;","The implementation checks the pointer address against align_of::<T>(). Because type alignment is nonzero and a power of two, divisibility exactly characterizes the low-bit test. The representation-sensitive address observation is intrinsic to this API and is directly expressible through the existing raw-pointer view."
core::ptr::is_empty,memory_pointer,,2,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,0,0,classification:unsafe_or_representation_sensitive,,,,result <==> ptr@.metadata == 0,"pub assume_specification<T>[
    <*const [T]>::is_empty
](ptr: *const [T]) -> (result: bool)
    ensures
        result <==> ptr@.metadata == 0,
;","Although representation-sensitive, this safe method only observes raw-slice metadata and never dereferences the pointer. The source compares len() with zero, and len() returns that metadata, so no validity, alignment, or allocation precondition is warranted."
core::ptr::is_null,memory_pointer,,2,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,0,0,classification:unsafe_or_representation_sensitive,,,,result <==> ptr@.addr == 0,"pub assume_specification<T: core::marker::PointeeSized>[
    <*const T>::is_null
](ptr: *const T) -> (result: bool)
    ensures
        result <==> ptr@.addr == 0,
;","Although representation-sensitive, data-address nullness is this API's observable behavior. The source casts to a thin pointer, discarding metadata, and compares its address with zero; vstd's raw-pointer view exposes exactly that component. No validity restriction is needed because the function does not dereference the pointer."
core::ptr::len,memory_pointer,,2,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,0,0,classification:unsafe_or_representation_sensitive,,,,result == ptr@.metadata,"pub assume_specification<T>[
    <*const [T]>::len
](ptr: *const [T]) -> (result: usize)
    ensures
        result == ptr@.metadata,
;","The implementation returns the raw slice metadata, which vstd models as `ptr@.metadata`. This exact, deterministic contract applies even to null, unaligned, or otherwise invalid raw slice pointers."
core::ptr::map_addr,memory_pointer,,2,add_spec,add_spec,assume_specification,True,ok,unsat,invalid_equal_fn_trivial,1,0,0,classification:unsafe_or_representation_sensitive;trivial_equal_fn,,,"f.requires((ptr@.addr,))","f.ensures((ptr@.addr,), result@.addr); result@.provenance == ptr@.provenance; result@.metadata == ptr@.metadata","pub assume_specification<T: core::marker::PointeeSized, F>[
    <*mut T>::map_addr
](ptr: *mut T, f: F) -> (result: *mut T)
where
    F: FnOnce(usize) -> usize,
    requires
        f.requires((ptr@.addr,)),
    ensures
        f.ensures((ptr@.addr,), result@.addr),
        result@.provenance == ptr@.provenance,
        result@.metadata == ptr@.metadata,
;","The source applies f once to the original address and passes its result to with_addr, preserving provenance and metadata. Placing the FnOnce bound in the where clause avoids confusing the determinism runner's generic-list parser."
